tweet,sentiment
My good mood has worn off  Someone say something funny.,0
@NJbond007  Why?,0
OUCH! my earphones just shocked me ,0
Wtheck is up with twitter?? Can't view my friends timeline!! Haaaaaaaaa (scream) there goes my night ,0
Damn thunderstorm.. No internet ,0
I finally found my watch!...but the battery is dead ,0
"@jordanknight Where r the pics, don't keep us hanging! ",0
@jawaheralsayegh luckyyyyyy  i still have a week left ,0
I wish these two cats would stop fighting outside my office.....it sounds like one of those kitties is getting murdered ,0
Mortified. could lose my job ,0
my sis is a pain she made me add her on here whats what i get 4 hving a older sister  i hv to be the little 1 dont i  lol,0
@JordanCorinne oh i know i've noticed the less cuteness  his arms are pretty buff though. He's lost weight.,0
"@jtbritto I go commando everyday, just wish more could tell I was doing that, when you sit it hides it too much.  #commandofriday",0
I have a bad cold  (via #zenjar ),0
"@ConnorsCompShow Lucky, our BestBuy only has PCs on display  How was the MacBook keyboards? Rubbery?",0
"gonna go to bed, feel really sick ",0
packing's a bitch. ,0
"does not have The Swine Flu. False alarm, just strep throat. ",0
Blech. Page 60 of 94.  Stupid manual I'll be paid for reading. Also: only 8 more hours of bagging! joooooooooy.,0
Happy Mother's Day -- got a LONG day ahead! Heading 2 the beach &amp; then a 9 hr drive home ,0
not so sunny today here in kent ,0
Been ill all day with flu type thing. Not good losing a whole day ,0
"dont worry Ohio, Mandi is on her way home  great weekend! pictures to come!",0
@omelet_805 OMg you did it again! NOOOO!!! Ahhhhh!!!!!!!!!!!  ughhh kick you.....,0
Uhhh why am I still up...My neighbor jus turned her music off...So annoyed jus want to go to sleep ,0
@sandchigger I'm sorry to hear that. My condolences to you and your family. ,0
"@daNanner awww, now im gonna feel weird being dirty with you. ",0
@heycollin I fell and the carpet rubbed all of the skin off of my knee. ,0
Have to learn now  Even if the weather is a.m.a.z.i.n.g. outside (,0
@Richmanu I don't even know what that means ,0
How was everyones day today?? Mine was HORRIBLE! Mom left me home alone all day because she had to get some more stuff for our trip ,0
I'm sick. stupid bad bad cough/cold. ack ,0
@gchristus i only have one follower...  will you please follow me?,0
" Very sad. Half terms over!! Back to school, so much to worry about! Trying to do a stupid project, but this girl hasnt sent me her work!!",0
@buggi30 do i have to bring in shooesss tommorow? ,0
got a hotel. finally showered (1st in days!). free breakfast tomorrow - woohoo! shitty internet. ,0
"@iMonic Ughh, summer sucks so far. It started Thursday for me and I got sick that day, so I've been in bed for the last few days. ",0
I don't care about this stupid girl..i love someone else but maybe tomorrow is the last day when I can see him that's awful ,0
"auchh, drop by 1  (17)rumahabi.com",0
setting me alarm for 7.30 tomorrow  but hopefully it'll mean the rest of the day won't be such a waste. i have money (:,0
I'm very bored because today the weather is bad and i can't go out!!   please help me guys ,0
@James_Riley idk i didnt f it up maybe my taste buds are effed up..  cuz it made me go blah! And i like ice cream,0
why do creepy dudes always hit on me. dnw ,0
I think wayyyy too much ,0
"@sn33kers yeah, I figured as much ",0
Wow my stomach must REALLY hate me or something ,0
"the party was fun! i love my award! :] ima miss the drama seniors  ill see them soon, hopefull",0
"Just surfing, quite bored actually ",0
Ugggghhh so don't wanna go to work ,0
@Rove1974 guess they will have 2 get over it haha hope ya had an Awesum nite @pink last nite! I sure did ,0
@_EdwardCullen_ bye ,0
I hate hate hate not ever being able to sleep at night and spending all day in bed ,0
"Been a loooong nite for UNC  in the 9th we're down 12-4.     Miracle, anyone?   xoxo",0
"As we go on, we remember, all the times we, had together ",0
@afrobella i'm so sorry that i won't be able to make it ,0
really wants a new microscope ,0
Is in lake charles for an orthodontist appt. ,0
Stupid people. Now we aren't going to the zoo tomorrow  Blehh,0
aghhhh..... exams in 3DAYS!!!!!help me!!!!  xxxxxxx,0
"@nursedoublek i did that,but i what the songs on my Ipod and i can't find them on the net ",0
@Stanimal5   Wish i was goin ,0
I'm bored  Gonna buy a dress after lunch and spend some time with emma before she goes to Cyprus tomorrow =( XX,0
@imcudi better be. I feel like we don't hear from you on this thing as much anymore ,0
just now leaving the er. THANK GOD!!! knee hurts like heckk!! and temp. is way over 100! ,0
"@candice216 aww, i sorry    Hope it improves QUICK!",0
Watching the sunshine from inside - doing a migration today ,0
I just mailed my uniform to Milwaukee! ,0
"Cardio or Yoga? I should have done my cardio this morning..but I did not, I lifted.  So I think yoga will have to be tomorrow  Boo.",0
UUggghhh....spilled some of my hot oatmeal on my hand!!.. ,0
My window at work is leaking ,0
@PeterBestel i have the dm whacker but it aint working! ,0
I AM SO SO SO SAD  My DMcolumn is missing Jon's beautiful face :&quot;-(  I worked so hard for all 6 of my DM's now they r gone.,0
@tats_ They also stopped the production right now but then they are gonna continue it in August ,0
@hamaddar : they must have split as a band. boo! ,0
"@AnditisLiz Hey Hey!! I got this custom designed, one of a kind Superfresh T over here with somebodies name on it collecting dust ",0
Just finished a great convo... now I'm ready 2 crash. It's 4 am ,0
Weather turned out nice today after all &amp; I find myself indoors working trying to catch up on my work. Another busy week ahead ,0
@agathaxx Caffe Nero keeping u fed homie. My Dads in Dubai for em...lost my darts bud for a week ,0
Can't find my chocolates. @syahysteria Do you remember where I put them? And where'd my ribena go ,0
@bn1511 yeah it looked good but it was too spicy ,0
Wish I never had that Baskin Robbins Brownie Sundae... I feel fat ,0
@thenewbnb Ouch!!!! Thats bad!!! ,0
wants boyfriend to take care of himself please.  http://plurk.com/p/12gpbi,0
@dennylittle65 omgoodness im so excited  yeeee!!! asap okie?! kuz what if it runs out? ,0
"Going through books, and cleaning, cleaning, cleaning   And, listening to Adam Lambert!",0
@tiwala i miss you! when do you come online nowadays? ,0
went to see star trek with mum and dad and the cinema goes and has a black out. ,0
omg 4 more days  good bye canada ,0
"@Crafty_mama You're so lucky! My hubby have never done the dishes, manually or using the dishwasher. Not once. ",0
Ummmm...  Farrah Fawcett has passed away?  Wow  RIP ,0
"@JennaSnacks yeah, that  DOES stink  ",0
"Planning the weekend, I have a lot of work ",0
Why do there have to be so many insurances and taxes for home owners?!?! ,0
"no hubby for 7 weeks, knackered and sore throat and no idea where to start in the tip that is now my house ",0
@shaevvv will you try + tweet me the score during the game? I'm @ church + have to miss it ,0
I don't mind being gud human being atall but &quot;Tit for tat&quot; works on this world ,0
Downtown for a long day at work ,0
Old Navy $2 tanks all sold out...dang ,0
Photo: vinylsunday: This broke my heart a little.  50 cents?! pfft. http://tumblr.com/xll21ps9m,0
My ribs are itching. Wahhh? ,0
@mileycyrus i don't.  do you?,0
I love @britneyspears !!  Leaving london tomorrow ,0
Awww the Wanted game was way to short. Finished it in one night ,0
I need an animation of THAT little Billie move... lmao. Too fast though. ,0
I'm not even missed.  ,0
I want chips ,0
Gonna to buy books for class tomorrow then closing the Cheese... all alone ,0
@qtea_angel this is one of the most depressing news that i have read ,0
Headed to bed.. Having 2 sick girls with 102 fevers isn't very fun ,0
@exampleyoutwit is the brighton gig on the 26th completely sold out!!!??? ,0
Hates that her friends are in Egypt right now ,0
hoomee.. beuatiful day dont wanna go to work ,0
@k_fawcett  went to LMP today - cancelled flat contract .... NO MORE PH   ,0
@NicholleMonique Hmm i guess i'm not worthy enough...yet ,0
@chavelita wow... I just think someone should send me something here in cincy to cheer me up ,0
"ugh, looks like i have to give up my blacberry, trackball still not working, sad day     need to feel productive, but where's the energy?",0
So my truck broke down last week and I am sad to announce Dora will need to find a new home  She will be missed.  http://twitpic.com/6v5ck,0
goin to see my sick grandma ,0
i want some followers ,0
"@ProNotion Good luck, I just received the report, it was a good year so  No fun at all ",0
"oh, but i have to say E is the BEST for assigment group. love him. i wish i can always work with him  we'll make a great duo! haha.",0
@byerk I have Verizon and it was the VZ navigator that wasn't working! ,0
Just said goodbye to Vicki and Lexi. Ugh. Tears. Sadness. Heartache. Baby needs a tissue. Why oh why can't we live closer together? ,0
"@shaveblog Problem is, Flash isnt GPU accelerated.  The Atom 330 can't play Youtube HD or Hulu HD fullscreen   Big deal with Plex...",0
My phone was turned off. ,0
i've now been in the countryside for 2 days. Already i have left chaos in my wake.  I want to come back to the city ,0
Didn't Shanty. Too Tired. Too old ,0
i visit @helloimlorena's twitter every 10 minutes and click on 'Follow' button just hoping she'd have unblocked me naw...  ,0
Has not made very much today ,0
Well i studied and ate pancakes now im freaking tired but i have more work to review now ,0
@montemplar   Raid 0 - the king of dataloss.,0
@BeachBabe4Ever genevaaa! my picture isnt showing up  i dont think im doing it right,0
@ASBFOREVER haha yep..damn i wana play guitar but cant! ,0
"@AmazingAoife I was at the house, I've got the effing flu and no money  Did ya have a good time last nigt?",0
"http://tinyurl.com/nuohby I was just about to buy this, but someone else beat me!  Gutted.",0
NO ONE JOINED MY VAULT-CORE BAND 'DEATHCLAW FOR MUTIE' ,0
Lab's good. No infection. Doc won't schedule surgery tho. Fuckin scratch on the graft. Says it needs to heal more ,0
"@Djalfy Icky icky poo!  Stupid #twitterfail. They're pissing people off like Facebook did recently, and will lose users over this. Watch!",0
I wish I could follow people while at work. But the little button to click follow doesn't work. ,0
No way  im sorry baby ,0
Oh Noooo!!! My face become more pale since i suffer from this illness ,0
@GraceDePol ahhh cool ... and the wrost part i might have to go out again soon !  x,0
Sunglasses broken. No more shall i resemble Kanye West. ,0
I am trying to follow people but my follow button won't work ,0
the keys to my qwerty are losing thei faces ,0
My cat Max is sick and having a sleepover at the emergency vet while they pump him full of antibiotics. Poor little guy ,0
@jefftakeover would but do you live near me? and kinda got a load of revision to doo ,0
I'm about to go to my boyfriends house. The poor boy is sick. ,0
"@hjgroff Much better thanks, but still very stiff and sore... I'm moving very slowly lol No booze with the muscle relaxants ",0
Movie time! No texting ,0
rain delay for #cws ,0
I think Requiem will be one of those gut-wrenching films I can only watch once...like Atonement and Revolutionary Road ,0
@badass_sparrow That counter is gorgeous. I want it. ,0
@blaqkmajik fat as ever! I guess he eats all of peppers food  big meanie cutiehead!,0
"Better, just lots and lots of rain now.  were back upstairs now. REALLY humid ",0
@EternalScribe Ow ow ow! ,0
I can't use my phone in spain  *CRYYY*,0
@neyoofficial: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is ,0
@cyntcity can u call me after work ,0
ugh english review  exam friday!,0
my ankle hurts ,0
"Morning, overslept  Stayed up late watching TV.  Watched the new episode of Breaking Bad and Nitro Circus, that show is NUTS!",0
is woundering when she will start feeling better ,0
"COLIN MOCKERY CALLED, HE WANTS HIS FACIAL EXPRESSIONS BACK. ",0
I WANNA GO HOME RIGHT NOW! GOOOSH!! HELP ME ,0
I should be home now. Im still 2 hrs away  ,0
@AdrianTodd i missed yesterday live  did she speak to you guys?,0
@TaylorGood and i can't imagine not strapping my baby in and getting in a car accident.. what a horrible thing to live with.. ,0
I am totally having a fever... Help?!! ,0
@19fischi75 ey common - think ya misundastood - my life is boring! - only work an sometimes fun with friends - thats all! ,0
@Curlybusiness They do cover NL too - every time I see a job that I like it seems to be in NL... ,0
@michygirl74 Goodmorning hun! No I'm not going to Camden cuz I gotta work  And Sat. I can't watch the Fuse cuz I'll be working then 2,0
@iam_joybryant http://photos.essence.com/galleries/bridal_bliss_joy_bryant#182451  u cheatin on me ,0
headache ,0
I Need to get my friggin cameras cleand ASAP !! ,0
@Jai_Lynne i'd love to go to dallas...but I haven't heard from the insurance guy yet. so no $$  We can make our own dallas here!  ,0
@philken7   Ok I won't buy a smiling frog (for myself)maybe my nephew would want one. hahaha j/k ...Sgt Frog. htt?  I'm dumb and confused ,0
Okay so the thirty min drive to the doctors was so much longer than i though ,0
@kaythetemptress Morning Kay darling..What time do you have to be at work? I am work now ,0
@iaintnohomo  Banana will be playing later. BUT. Shell be playing with Caro.,0
"@bugmum  oh that's awful, I hated that.   poor little thing ",0
The desperate hoyswives finale was kinda lame ,0
At work working on my cases! ,0
@TheBeckyProject aww I looked at the pics you sent me...Your house is beautiful! I wish i could come and warm it with you haha ,0
http://bit.ly/PmvRY   I Want David to Be No.1 Too. ,0
Ice cream van still audible but still elusive  Can you still buy feast lollies? They were class!,0
doesnt feel good...sore throat and my ear hurts  WTF,0
@leeteeaee awww i'm sorry to hear that ,0
I want to learn how to do a Japanese Tea Ceremony. ,0
"About to go looking for shoes for my brother, looking forward to Torquay in April. Not as sunny as yesterday here ",0
Late-night stuffy nose. Sad times. ,0
Rest in Peace Ed McMahon ,0
"11pm on sat and still stuck at work, talk about great first weekend in mex ",0
"@msbeeee @principled just got chickens, but she is in the hospital.  I know she did a lot of research.",0
I'm really in the mood for Swiss miss hot milk chocolate.. But all I have is Ghirardelli white mocha.     it'll have to do,0
bless people who put their itunes library on the networks who have awesome taste .... &amp; damn itunes for not letting me copy from them ,0
"OMG! Thunder :S I Don't Like Storms  Lol, Jonas Brothers Were Amazing On Radio 1 &lt;3 Love Them",0
"Such a lovely day outside, just want to lay in the grass all day...too bad I have no suncream ",0
Peoples at my workshop dont have open mind ,0
"Grumpy/sad, Eric -still- isn't back from work, and none of my family has bothered to call me. Happy Freaking Birthday to me ",0
such a good day!! even though my so called friends did try to row away from me  but god i love em :p,0
Finally back at work! What a wasted week that was ,0
so much coursework to do for tomorow ,0
New iphone is not all that. Thought it would be better ,0
@arian_marie i'm so sorry to hear about your loss  my thoughts and prayers are with your family in your time of grief.,0
@McCainBlogette wouldn't you rather be at home? ,0
cleanin my house and its so aggravatin! So i snuck off 4 a little while. I so wish i could go tubin 2day...but i cant ,0
holy crap...did anyone else see that grand slam? poor unc ,0
"@Frederick12 Awwe, I'm sorry. ",0
wld have called u my husband  .im so sorry ,0
i cant belive she's leaving ,0
http://twitpic.com/7qj1u - This Pic Would'nt Upload ,0
"Kings of Leon were AMAZING!! Gaaah!!!  my throat hurts  too much singing!!  and I have a tshirt ;)  oh Caleb Followill, I love ya bub.",0
"@secularstupid Great 2 meet U! Yep! Small gov. conservative 2 the core, 1of those right wing extremists plotting to take back USA!  BHO ",0
i might actually cry. so fucking annoyed now. ,0
Don't know why my eyes are jdi bengkak ,0
"@kallmebubbles whats up w/the butterfly comments?  i'm lost   &amp; the wine?  yeah, at my bro's...he's a neatfreak..hadda clean it up fast!",0
@DracoFire87 Well I could be - but I doubt anyone would buy it ,0
@alittlelamb were you at SYTYCD? I didnt see you. ,0
"@missyallets Yeah, it still is; can't block the spammers, it takes me a few times to follow! Then I have a bad dream!  Hope ur well!",0
"My cat just winked at me. I don't know how to wink, so i can't wink back ",0
@edouglasww Those are the best seats    ,0
Got free tix to Bali!! But I can't go... ,0
Isolation sucks! Soooooooo bored  damn you swine flu!,0
I am starting to get over cell phones. My phone has turned off 3 times today by itself. ,0
"@Tsand_TV Boss bought me lunch! Working on a macbook purchase, so the show might be off the air until next week. ",0
I stayed up too late. Didn't get the design done like I wanted to ,0
U remember only  what you want and forget only what U can...*so true ,0
"making my maths, i'm so exited @ep. 10, the hills!! :'D     the last ep. with lauren..  byebye, lauren.",0
@RockinChick09 cuz i'm mad  olollo Oyyy u DONT NO HOW JELLO I AM',0
@MsLaurenLondon tell me your not pregnant... ,0
"@txrocks75 I want to see the OG Grey Gardens SO bad, but Netflix has a &quot;long wait&quot; for it. ",0
@torischneebaum I have 103 fever ,0
@kat_n I am indeed! Whyy are you not on msn  xxx,0
@WAHMBizbuilder Yes  &amp; stand around in the kitchen while the espresso machine warms up. I considered getting married so I'd have someone..,0
Just outa college sitting in the garden about 2 rite an essay on  william wallace  lovin the sun x,0
@MMDetail_Psych nothing.. just trying hard not to think about work tomorrow.    how've you been?,0
"@kellbell68 It nice, still haven't found a case for it though!  Tweet ya in a while!",0
"@GuyHagi Pukalani light winds and voggy. Heard the landfill was shut down due to bio-diesel tanker fire. Otherwise, doing house chores. ",0
I want to be sat outside in the sun ,0
Fuck you school ,0
about to do some Ear Training 3 studying again ,0
I wish we had thunderstorms here  I miss the crazy Miami lightning and schitzo weather.,0
@SSjUmi oh *hug* yes i like that song. I would love to sing it xD but i don't have that version ,0
@honeysugarwater YEARS?   Oh no,0
finished watching &quot;Marley &amp; Me&quot; what a tear jerker ,0
Going to kill myself.. watching Drag Me To Hell ,0
"@redzukee @BerryVEE  Whoaa, I just got all your tweets. My twitterberry is not working well in Java I guess  I'll share some pics later on",0
"Shit, I have a major headache...and I'm coughing too much. I hope I'm not sick ",0
At the Picturehouse for a Cambridge Film Trust meeting. Not seeing any films ,0
"@danphelan I know!  Ahh thank you! LMAO, Nadine's accent is just the BEST!",0
"hmm, people arent seeming to be finding my may favorites! ",0
@JessamineKate Booo  Come online and play more often when you return!,0
--back home for the day...trying to rest my arm    #fb,0
@icrip yes ,0
"@sky14kemea Yea, us 3 and Max @jenrolton Poor Trivun ",0
@BRITTANYBOSCO doesn't love me. I called her today &amp; she didn't answer. ,0
Ongoing War inside the office fish tank ! Horrible cichlid fish demolished the tiger shark's tail fin !  had to shift the mean fish out !,0
"@confessing7girl That MTV link doesnt work -copyright reasons  I found a pg on justin.tv that looks like it'll stream, fingers crossed",0
@NichM Aww bummer. Sorry about that ,0
@johnniehandsome u already knw where I'm at! Oh yea no Trey Songz ,0
@gettemkbr yo u can't love 1 twin and not the other lol ,0
@OfficialAS HAHHA YES ;) mum said i have to wear them all the time  buuuut only cause she thinks i'll smash em XD haha she knows me,0
Today is just a day of being sleepy. Doesn't help that it got cloudy  it was so pretty out!,0
"@parlai if I were you I wouldn't have such hopes  remember how DB was about the scene?And that it was filmed in 2 shots? Pity, me thinks.",0
just wants to go to sleep ,0
@WONKAnation ah damn. I'm like 15 min from getting there. that's upsetting ,0
"http://twitpic.com/65ys4 - my car  rip R0XiE!! :'( -prayn u mak it thru ICU, if u dnt may ur soul rest in peace! &amp; to the bastard tht  ...",0
"Afraid I'll be missing Red, Pink, and Blue tonight. I'm not happy about it but off-tummy trumps. ",0
sitting in work ,0
"@davidarchie aw! thanks for the blog! i'm glad you had fun in NYC. i wanted to go to that, but NYC is a while away.  have fun at the show!",0
ew  lacking disk space. fuck off out my life yes. ,0
Fucking Hado's Song!! Grrrr.. I Wanted Sway Sway Baby To Win ,0
@sutherncrazygrl  party pooper,0
Hit my knee yesterday. Expecting major bruising... ,0
so irritating that i wasnt able to go to this party that he was at today just b/c morgan wasnt going...i hate being 14 ,0
me and @pcdmelodyt got the same thing. is that sick of knee ,0
I'm missing half my apps. I can't remember what I had. Bummer. ,0
uggghhhhh my camera died  no more twitpics for a while now ,0
@kennytsm okay this is damn fun.. i saw your msn and i decided to sign up. god blesssss me for thurs' paper.. ,0
@carolaskyn im sick toooo ,0
"Trying to upload my new Avitar, but twitter busted   Says will be fixed soon Yay",0
I think I should not have slept all day... I was sooo exhausted though ,0
@fuschia_nicolee lol just hope your prfessor gives u a practice exam and youll be good..i gotta test in organic on monday ,0
i never get any followfridays ,0
@ricanbabiiluv miss u more! we've been apart toooooo(breath)oooooo long! i didn't even get to see u in mia ,0
@wildtrent555 i just did. still not there!  im hungries.,0
GREEK IS ALMOST FINISHED DOWNLOADING !! &lt;3 i can't wait to watch this week's ep. soo sad it's ending soon!! ,0
"I find that I strikingly resemble Garfield at the mo.. droopy-eyed, hungry-faced and supremely sloppy. ",0
Back from a weekend in Chi town. Missing you already  but loving this sunshine!,0
someone tap us an oasis ticket man ,0
About to watch 'Sailormoon'. Thats not too crazy is it? I'm bored as hell although I need to be getting ready for work tomorrow ,0
Ouch my sunburn hurts ,0
@Starlight237 ich habs auch nicht  #GreenDay,0
being under house arrest sucks ,0
ahah i'm bored at thee moment  and pwitttyy hungweeeeee! haahha yeah my friend told me there was one that goes to cerritos!,0
@robinantinpcd why you say only Nic Nat and Chrys!   Please I want too @tifflicious,0
I had my hair in a messy ponytail all day &amp; I took it out just now and it looks really nice (: but still messy ,0
@jimmyfallon http://twitpic.com/6tca2 - OMG!!! I really miss NYC...I really miss home ,0
Damn it now I really am jealous!!!  LOL,0
@chot32 I miss high school so much! ,0
@wrappedinRED when I used to work at DQ I almost enrolled in cake decorating classes. I should have. I can only do very basic stuff. ,0
"Removed domain from Office Live, website down ",0
Morning twitter land !! i miss kristin so much ,0
"not to moan about the weather, coz the sunshine is fab, but if only my bedroom was cooler at night. Can't sleep in the heat. ",0
Cold has now well and truely kicked in  feel shattered and snivelly ..... Is &quot;snivelly&quot; a word? Well It is now cos im ill and i say so,0
@epmd73 I'm so sorry for your loss ,0
@MsBassett I was thinking bout that the day...  How bout Ironing my polo before a show... 40 cal &amp; Gangsta love... I mean &quot;WUV&quot;... Smh,0
i miss my EXTRA Ordinary Seaman McDougall ,0
Ahh no!!! Emma Cook is apparently discontinuing her line  http://www.fashionologie.com/3204025,0
"my jaw can just suck it tonight. for serious, yo.    can sleep make it go away? that's the bet i'm about to make...",0
"@tommcfly EWWWWWW! jonas brothers sucks, please dont do that more times ",0
"@saragarth You're going to hate me after this... but... I really don't like Skittles. They are.. HORRIBLE!  *ducks under his bed, waits*",0
need to find a solution fast... feeling down.. off to read... maybe i'll write later ,0
Ahh my arm is killing me  stupid @dougiemcfly for giving @sofiesunshine &amp; I the idea to do the slug! Another reason to pass on to hazza J!,0
"Back from seeing a really good duo in the bell &amp; talbot, bridgnorth and now ready for bed. Long day tomorrow ",0
@Applecored same ,0
high temp for my son! viral fever  Both at home.,0
:OOOO its friday today. ,0
can't believe that it's still not warm out.. where is my summer.. i hate reruns on tv .. ,0
headache  wanna see my Julie,0
economics is over ..and now maths  ew.,0
@beeficus i missssss you 2!!! ,0
Administering the SAT at my old high school. Too funny! Been up since 5am ,0
@dutch3sssin no she's not  sighs,0
"@jessMohan mine made me afraid of metal kichen tongs, they pinched my butt with them. ",0
@ThatDudeDill lol...you just got your G1 too...thats wack  . I didn't even know they could do OTA updates w/ the G1 though.,0
"After watching Paper Heart, I wonder, Was I meant to love?! ",0
*Sigh* I finished my book. And I want a sequel. NOW. ,0
has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! ,0
@TheCharmQuark I know how you feel  I'm in Japan and it's 4am for me - luckily my muse sometimes keeps me up that late!  #WriteChat,0
Back in Loughborough. Had an AWESOME weekend at Sunburn Beach Frisbee Tournament ! Good times  Now back to Uni work ,0
@jeannebopp idk idk  I'm not good at IMing ~random people haha,0
is going to sleep now...tomolo 8am class! ,0
@Laurenandhearts I'm sorry lauren for kakingyou feel bad ,0
@wordlesschorus makes up foe the lack of cool eyemasks and earplugs ,0
@chrisjakob musicals turn me off most of the time  im a musical misanthrope....,0
"@Parasuram No TV for me Parsu  . Will be back home, to see a cracking final,hopefully, Fedex to beat Murray in five",0
"@cillian23 HOLLY SMOKEZ, Jace  Mysoju's not working! UGGGH. Just when everything's soooo gooood. NOOOOOOOOOOOOOO",0
@TweetDeck I'm hoping a new version will come out soon that doesn't crash every 20 minutes for me. ,0
@HeartBreakV Yeah! I was on my way there from work  lmao! That pissed me off!,0
@NathanaelB That doesn't sound good ,0
"wireless internet still broken  , using my #INQMobile as a modem, works incredibly well, much faster than I expected and a doddle to setup",0
@theonenos @parkinsonliam He didn't flinch.  Then when I turn it off he got up. (^^) He so knew I was gonna put worse on. :p,0
@misterkevin I think I'm one of the only people who isn't having an ounce of trouble. Sorry ,0
@Karen230683 right thats it i'm off to stuff my face! ,0
@stephjonesmusic have fun at your show 2night i know itll be craaazy wish i coulda gone ,0
@ThatGeigerGirl aws no!  Where did you make it? Who with?,0
@alisaagozzino I just noticed your APA link and could cry...Just when I thought I had it semi figured out! ,0
"@JamesHancox That was a great idea, I invited her to Queen Vic market with me on Friday.Then realised it was Good Friday and it's closed ",0
I hate falling asleep @ weird times. slept from 8-10.15! now i'm wide awake and will be until about 4! ,0
"@HaamidTBL I know, right? We're never gonna' go.  Hahah. But damn it's SUMMER, Where's the warmth?",0
It was a hood night out at the dogs last night.... Even if I did loose money ,0
"@KinanLW Whoai, am worried about you.  And i too don't like people lying to me.",0
@bratta Java Dave's Hazelnut Truffle w/xtra espresso shot + Sonic bfast burrito are getting me going today. First coffee since Monday ,0
Katy rose in Toronto looking for teen talent? Huh? overdrive katy rose? Where did she pop up?ps- tonight is NOT going to be fun. Work ,0
yup that pretty much covers it right now.... ,0
@cuttac  dang.lol that's the only day you gone be here?,0
No one is up!  someone post on here!!!,0
"had a wonderful time tonight, but now I am also the owner of a massive headache. epic fail. ",0
"what a long month may is going to be.. especially at work..   Dont know what to do with my time anymore.. need more friends, or something.",0
"Well, I'm watching the TV at this moment ;) But, I not find my favourite program. :S ",0
had best get revising over da weekend got an exam on Monday for 2 hours!!!!!!! ,0
@ joel. Didnt see them ,0
Parents rammed cars into burning day care http://tinyurl.com/pmzcrk Tragic. ,0
uhhh i wish i was there ,0
I know why I started feeling sick---I'm broken ,0
yesterday reeked havoc on my hair - it turned into a giant monster of frizz ,0
@xBabyV Ewww I'm sorry. That's no fun. I've not even gone to bed yet   Keep your head up though love. Have a wonderful day none the less,0
@juliefaerie can I get a dedication too?! ,0
"@marks_voice Yes, my upload's consistent at 0.37mpbs - download varies, though  This is what got me checking:  http://tinyurl.com/lhz4uz",0
@Samantha_2008 why are u in pain? are you sick? ,0
"@kristennnnnnn  Her tickets aren't that much, you can't even get the cheapest seats they have?",0
@dannywood NOOOOO! didn't even get my chance 2 c u  Have a safe trip home &lt;3 miss ya already. Can't wait till u Full Service me!,0
at hannah montana set.... im missing tennessee ALOT today ,0
My braincells aren't working anymore ,0
@bennsu   well get in a good BK shout out for me,0
Skate boards are not my friend! Snap My ankle hurts!!! ,0
When will the rain stop in the DMV...... I feel sooooo down..... ,0
It's Sunday and i'm at work ,0
@nkangel74 dang seems like everyone on here is having issues with neg tweets hear lately!  Hate to hear that! Hope things look up!,0
I have to work tomorrow   Sunday orientation sucks!!,0
don't eat arby's at oracle and wetmore. just found short and curlies in my curly fries.....  ,0
Very unproductive today ,0
Just waiting up for Chris to get home not seen him all week really miss him ,0
"@MetromixOrlando ok cause the one  S orange is still open. Whew, you just scared me. Sorry the one by you closed ",0
It Is Raining ,0
"@BeebeONE In some places, you can pay $50 for a decent B&amp;B, bit not up here!  Much cooler here today  http://yfrog.com/6subuj",0
"Just found out that KWOD 106.5 in Sacramento is no more. That was one of the best alternative stations in the country, imo. RIP KWOD ",0
" Bejeweled Blitz on Facebook is inconsistently letting me play and then not due to updating servers, can it not be done in one hit?",0
@TheFirstSight aww I miss you more  OMG guess what!!!! DEMI is in SPAIN!! ahhh I want her to come to Barcelona ,0
"Im watching The OC, Oliver has just appeared  Grrr lol",0
I think I like tr.im more than Virl  for now as its shorter http://tr.im/j8IQ,0
"My nephew is on his way back home. I miss him like mad! It is semi sweet when he waves &amp; screams &quot;I LOVE YOU, JESSI!&quot; ",0
"Hey fellow tweets, I'll be back in a little while, I have some running around to do (hopefully no upset tummy along the way ",0
i havent had a good sleep since saturday  i'm usually good at it,0
sup went to rainbow today got a snow cone yeah! but it's gone now ,0
Just watched Benjamin Button and i LOVED it! But it was really sad ,0
is not going to Yey today because dad didn't allow me to.   ,0
@KeepItClassyJen   loved your show!  lost my internet!     Hopefully it's fine now,0
"@DJ_AM I wish I could have gone, but I was stuck at work in Berkeley! ",0
Yes Irisha i do miss you ,0
i hop i get some thing ,0
"on our way to Jamaica..delayed in Miami airport (what a dump) and seeing lightening outside, that can't be good ",0
wait i still have to clean my room damit! ,0
Off to walnut creek for GSSL soccer meeting ,0
watching swades; what a preachy film ,0
had a really shit nights sleep last night ,0
"Morning all, up early again, but the house it quiet so i can watch some recorded TV in peace lol, it grey and miserable outside ",0
sore throat  preschool graduation !,0
@DavidTalamelli oooh not a member  went to soccer instead... did your talk go well? You were presenting yes?,0
Nobody woke me up for dinner! I'm sad ,0
only one piece left! ,0
Had scrambled egg for breakfast partly because there is no other food in the house ,0
I'm kinda getting sick of the Ghostbuster game now ,0
@PaigeXc i've been that before too ,0
Hey @jonasbrothers *type your question here* #jonaslive+-+-+-+-+- will cancel the visit to monterrey?   (i wait 4 your answer) XD,0
@aswynrazali hahah.. pe jek! seriously.. the last i went was when im 17  sedih,0
